Trial,DAP,Plot,Row,Range,gid,GC,ph,yield
HARS22_chips,96,41,13,3,W19026-13,99.5,0.372766524553299,624.01515
HARS22_chips,105,41,13,3,W19026-13,97.973,0.289151906967163,624.01515
HARS22_chips,0,42,14,3,W19023-13,0,0,515.91375
HARS22_chips,28,42,14,3,W19023-13,0,0,515.91375
HARS22_chips,42,42,14,3,W19023-13,21.02,0.036714356392622,515.91375
HARS22_chips,50,42,14,3,W19023-13,60.674,0.192632362246513,515.91375
HARS22_chips,62,42,14,3,W19023-13,94.566,0.900190830230713,515.91375
HARS22_chips,77,42,14,3,W19023-13,99.992,0.691832661628723,515.91375
HARS22_chips,84,42,14,3,W19023-13,100.008,0.532885730266571,515.91375
HARS22_chips,96,42,14,3,W19023-13,98.263,0.428818732500076,515.91375
HARS22_chips,105,42,14,3,W19023-13,99.778,0.354385107755661,515.91375
HARS22_chips,0,43,14,4,W19MSU2-10,0,0,512.91295
HARS22_chips,28,43,14,4,W19MSU2-10,0,0,512.91295
HARS22_chips,42,43,14,4,W19MSU2-10,22.263,0.018933879211545,512.91295
HARS22_chips,50,43,14,4,W19MSU2-10,53.949,0.194551631808281,512.91295
HARS22_chips,62,43,14,4,W19MSU2-10,93.874,0.826208591461182,512.91295
HARS22_chips,77,43,14,4,W19MSU2-10,99.895,0.52288156747818,512.91295
HARS22_chips,84,43,14,4,W19MSU2-10,99.892,0.41181805729866,512.91295
HARS22_chips,96,43,14,4,W19MSU2-10,99.268,0.339302897453308,512.91295
HARS22_chips,105,43,14,4,W19MSU2-10,89.625,0.266835272312164,512.91295
HARS22_chips,0,44,13,4,W19ND1810Y-7,0,0,522.2602
HARS22_chips,28,44,13,4,W19ND1810Y-7,0,0,522.2602
HARS22_chips,42,44,13,4,W19ND1810Y-7,31.925,0.0674339607357979,522.2602
HARS22_chips,50,44,13,4,W19ND1810Y-7,70.355,0.284938365221024,522.2602
HARS22_chips,62,44,13,4,W19ND1810Y-7,94.848,0.842198967933655,522.2602
HARS22_chips,77,44,13,4,W19ND1810Y-7,99.488,0.407144725322723,522.2602
HARS22_chips,84,44,13,4,W19ND1810Y-7,99.242,0.322161138057709,522.2602
HARS22_chips,96,44,13,4,W19ND1810Y-7,87.238,0.221561402082443,522.2602
HARS22_chips,105,44,13,4,W19ND1810Y-7,45.089,0.142181605100632,522.2602
HARS22_chips,0,45,12,4,W19029-14,0,0,597.31045
HARS22_chips,28,45,12,4,W19029-14,0.136,0,597.31045
HARS22_chips,42,45,12,4,W19029-14,37.666,0.0622625276446342,597.31045
HARS22_chips,50,45,12,4,W19029-14,69.81,0.294862449169159,597.31045
HARS22_chips,62,45,12,4,W19029-14,98.039,1.05260825157166,597.31045
HARS22_chips,77,45,12,4,W19029-14,99.968,0.559793949127197,597.31045
HARS22_chips,84,45,12,4,W19029-14,100.024,0.417637377977371,597.31045
HARS22_chips,96,45,12,4,W19029-14,94.117,0.26621401309967,597.31045
HARS22_chips,105,45,12,4,W19029-14,51.143,0.148881316184998,597.31045
HARS22_chips,0,46,11,4,ND1780-2,0,0,462.1716
HARS22_chips,28,46,11,4,ND1780-2,0,0,462.1716
HARS22_chips,42,46,11,4,ND1780-2,20.277,0.0249662939459085,462.1716
HARS22_chips,50,46,11,4,ND1780-2,58.482,0.242836862802505,462.1716
HARS22_chips,62,46,11,4,ND1780-2,96.592,0.800897419452667,462.1716
HARS22_chips,77,46,11,4,ND1780-2,99.996,0.514360666275024,462.1716
HARS22_chips,84,46,11,4,ND1780-2,99.992,0.353585302829742,462.1716
HARS22_chips,96,46,11,4,ND1780-2,89.75,0.207801699638367,462.1716
HARS22_chips,105,46,11,4,ND1780-2,62.644,0.114973977208138,462.1716
HARS22_chips,0,47,10,4,ND1776-11,0,0,414.23745
HARS22_chips,28,47,10,4,ND1776-11,0,0,414.23745
HARS22_chips,42,47,10,4,ND1776-11,14.279,-5.65860573260579e-05,414.23745
HARS22_chips,50,47,10,4,ND1776-11,45.949,0.0771488696336746,414.23745
HARS22_chips,62,47,10,4,ND1776-11,88.815,0.712323069572449,414.23745
HARS22_chips,77,47,10,4,ND1776-11,99.927,0.438562452793121,414.23745
HARS22_chips,84,47,10,4,ND1776-11,100.02,0.319850355386734,414.23745
HARS22_chips,96,47,10,4,ND1776-11,94.453,0.194506451487541,414.23745
HARS22_chips,105,47,10,4,ND1776-11,71.203,0.124292388558388,414.23745
HARS22_chips,0,48,9,4,MN19TX18304-1,0,0,682.93005
HARS22_chips,28,48,9,4,MN19TX18304-1,0,0,682.93005
HARS22_chips,42,48,9,4,MN19TX18304-1,37.657,0.0489238873124123,682.93005
HARS22_chips,50,48,9,4,MN19TX18304-1,73.221,0.252777308225632,682.93005
HARS22_chips,62,48,9,4,MN19TX18304-1,94.133,0.877326607704163,682.93005
HARS22_chips,77,48,9,4,MN19TX18304-1,99.73,0.574640512466431,682.93005
HARS22_chips,84,48,9,4,MN19TX18304-1,100.024,0.354945510625839,682.93005
HARS22_chips,96,48,9,4,MN19TX18304-1,99.094,0.243218466639519,682.93005
HARS22_chips,105,48,9,4,MN19TX18304-1,95.268,0.193898439407349,682.93005
HARS22_chips,0,49,8,4,W19029-17,0,0,618.2979
HARS22_chips,28,49,8,4,W19029-17,0,0,618.2979
HARS22_chips,42,49,8,4,W19029-17,13.096,0.00574851455166936,618.2979
HARS22_chips,50,49,8,4,W19029-17,47.988,0.11994444578886,618.2979
HARS22_chips,62,49,8,4,W19029-17,84.854,0.89500492811203,618.2979
HARS22_chips,77,49,8,4,W19029-17,99.956,0.654571354389191,618.2979
HARS22_chips,84,49,8,4,W19029-17,100.044,0.468330085277557,618.2979
HARS22_chips,96,49,8,4,W19029-17,100,0.320752859115601,618.2979
HARS22_chips,105,49,8,4,W19029-17,99.798,0.245119467377663,618.2979
HARS22_chips,0,50,7,4,W19026-11,0,0,630.6278
HARS22_chips,28,50,7,4,W19026-11,0,0,630.6278
HARS22_chips,42,50,7,4,W19026-11,17.574,0.00349598075263202,630.6278
HARS22_chips,50,50,7,4,W19026-11,51.65,0.111831046640873,630.6278
HARS22_chips,62,50,7,4,W19026-11,94.42,0.952766835689545,630.6278
HARS22_chips,77,50,7,4,W19026-11,99.96,0.626243591308594,630.6278
HARS22_chips,84,50,7,4,W19026-11,100.052,0.525171637535095,630.6278
HARS22_chips,96,50,7,4,W19026-11,100,0.382690876722336,630.6278
HARS22_chips,105,50,7,4,W19026-11,99.198,0.280206114053726,630.6278
HARS22_chips,0,51,6,4,MSGG343-1,0,0,576.444
HARS22_chips,28,51,6,4,MSGG343-1,0,0,576.444
HARS22_chips,42,51,6,4,MSGG343-1,16.239,0.00350629957392812,576.444
HARS22_chips,50,51,6,4,MSGG343-1,55.33,0.135990545153618,576.444
HARS22_chips,62,51,6,4,MSGG343-1,76.081,0.954275250434875,576.444
HARS22_chips,77,51,6,4,MSGG343-1,99.968,0.617345929145813,576.444
HARS22_chips,84,51,6,4,MSGG343-1,100.012,0.588417828083038,576.444
HARS22_chips,96,51,6,4,MSGG343-1,100.012,0.423329323530197,576.444
HARS22_chips,105,51,6,4,MSGG343-1,98.472,0.251896619796753,576.444
HARS22_chips,0,52,5,4,W17049-10,0,0,481.2049
HARS22_chips,28,52,5,4,W17049-10,0,0,481.2049
HARS22_chips,42,52,5,4,W17049-10,9.021,0.00452651409432292,481.2049
HARS22_chips,50,52,5,4,W17049-10,42.629,0.103037506341934,481.2049
HARS22_chips,62,52,5,4,W17049-10,74.441,1.01275026798248,481.2049
HARS22_chips,77,52,5,4,W17049-10,99.835,0.617458403110504,481.2049
HARS22_chips,84,52,5,4,W17049-10,100.016,0.53805935382843,481.2049
HARS22_chips,96,52,5,4,W17049-10,99.901,0.369077235460281,481.2049
HARS22_chips,105,52,5,4,W17049-10,89.272,0.227319613099098,481.2049
HARS22_chips,0,53,4,4,MSHH664-01,0,0,623.93045
HARS22_chips,28,53,4,4,MSHH664-01,0,0,623.93045
HARS22_chips,42,53,4,4,MSHH664-01,31.614,0.0523580387234688,623.93045
HARS22_chips,50,53,4,4,MSHH664-01,66.85,0.175244465470314,623.93045
HARS22_chips,62,53,4,4,MSHH664-01,91.912,1.20848596096039,623.93045
HARS22_chips,77,53,4,4,MSHH664-01,99.762,0.77958732843399,623.93045
HARS22_chips,84,53,4,4,MSHH664-01,100.02,0.709098875522614,623.93045
HARS22_chips,96,53,4,4,MSHH664-01,99.21,0.507189691066742,623.93045
HARS22_chips,105,53,4,4,MSHH664-01,97.183,0.368991136550903,623.93045
HARS22_chips,0,54,3,4,W19017-3,0,0,327.22635
HARS22_chips,28,54,3,4,W19017-3,0,0,327.22635
HARS22_chips,42,54,3,4,W19017-3,18.521,0.0169862229377031,327.22635
HARS22_chips,50,54,3,4,W19017-3,58.08,0.160179272294044,327.22635
HARS22_chips,62,54,3,4,W19017-3,94.987,1.03712821006775,327.22635
HARS22_chips,77,54,3,4,W19017-3,99.956,0.605093777179718,327.22635
HARS22_chips,84,54,3,4,W19017-3,100.032,0.557575404644012,327.22635
HARS22_chips,96,54,3,4,W19017-3,100.004,0.431476086378098,327.22635
HARS22_chips,105,54,3,4,W19017-3,97.554,0.313621312379837,327.22635
HARS22_chips,0,55,2,4,W19024-18,0,0,590.64335
HARS22_chips,28,55,2,4,W19024-18,0.355,0,590.64335
HARS22_chips,42,55,2,4,W19024-18,28.482,0.0386050418019295,590.64335
HARS22_chips,50,55,2,4,W19024-18,65.56,0.219825118780136,590.64335
HARS22_chips,62,55,2,4,W19024-18,91.849,1.03174948692322,590.64335
HARS22_chips,77,55,2,4,W19024-18,99.988,0.693909049034119,590.64335
HARS22_chips,84,55,2,4,W19024-18,100.036,0.512164831161499,590.64335
HARS22_chips,96,55,2,4,W19024-18,99.921,0.348654717206955,590.64335
HARS22_chips,105,55,2,4,W19024-18,97.336,0.258156090974808,590.64335
HARS22_chips,0,56,1,4,W19027-12,0,0,610.324
HARS22_chips,28,56,1,4,W19027-12,0,0,610.324
HARS22_chips,42,56,1,4,W19027-12,11.251,0.000875401950906962,610.324
HARS22_chips,50,56,1,4,W19027-12,49.98,0.149542525410652,610.324
HARS22_chips,62,56,1,4,W19027-12,87.156,0.965340673923492,610.324
HARS22_chips,77,56,1,4,W19027-12,99.952,0.708450317382812,610.324
HARS22_chips,84,56,1,4,W19027-12,100.008,0.589647591114044,610.324
HARS22_chips,96,56,1,4,W19027-12,100.008,0.404034495353699,610.324
HARS22_chips,105,56,1,4,W19027-12,99.633,0.306547194719315,610.324
HARS22_chips,0,57,1,5,W19021-4,0,0,804.9525
HARS22_chips,28,57,1,5,W19021-4,0,0,804.9525
HARS22_chips,42,57,1,5,W19021-4,17.547,0.0115879802033305,804.9525
HARS22_chips,50,57,1,5,W19021-4,53.014,0.126076012849808,804.9525
HARS22_chips,62,57,1,5,W19021-4,95.199,1.08292543888092,804.9525
HARS22_chips,77,57,1,5,W19021-4,99.944,0.721834301948547,804.9525
HARS22_chips,84,57,1,5,W19021-4,100.036,0.648662686347961,804.9525
HARS22_chips,96,57,1,5,W19021-4,99.26,0.422252953052521,804.9525
HARS22_chips,105,57,1,5,W19021-4,99.037,0.311457633972168,804.9525
HARS22_chips,0,58,2,5,W19027-40,0,0,561.4642
HARS22_chips,28,58,2,5,W19027-40,0,0,561.4642
HARS22_chips,42,58,2,5,W19027-40,19.485,0.0113942250609398,561.4642
HARS22_chips,50,58,2,5,W19027-40,54.662,0.144083082675934,561.4642
HARS22_chips,62,58,2,5,W19027-40,94.056,1.05544245243073,561.4642
HARS22_chips,77,58,2,5,W19027-40,99.96,0.634214222431183,561.4642
HARS22_chips,84,58,2,5,W19027-40,100.02,0.590271174907684,561.4642
HARS22_chips,96,58,2,5,W19027-40,100.008,0.356008142232895,561.4642
HARS22_chips,105,58,2,5,W19027-40,99.742,0.258734703063965,561.4642
HARS22_chips,0,59,3,5,MSGG263-1,0,0,631.96485
HARS22_chips,28,59,3,5,MSGG263-1,0.578,0,631.96485
HARS22_chips,42,59,3,5,MSGG263-1,35.736,0.0459868311882019,631.96485
HARS22_chips,50,59,3,5,MSGG263-1,71.833,0.211183160543442,631.96485
HARS22_chips,62,59,3,5,MSGG263-1,97.513,1.07356572151184,631.96485
HARS22_chips,77,59,3,5,MSGG263-1,99.952,0.591746091842651,631.96485
HARS22_chips,84,59,3,5,MSGG263-1,100.012,0.494047284126282,631.96485
HARS22_chips,96,59,3,5,MSGG263-1,99.073,0.281467497348785,631.96485
HARS22_chips,105,59,3,5,MSGG263-1,95.192,0.195166543126106,631.96485
HARS22_chips,0,60,4,5,W19026-15,0,0,452.8909
HARS22_chips,28,60,4,5,W19026-15,0,0,452.8909
HARS22_chips,42,60,4,5,W19026-15,11.876,-0.005189114715904,452.8909
HARS22_chips,50,60,4,5,W19026-15,40.988,0.0964254066348076,452.8909
HARS22_chips,62,60,4,5,W19026-15,75.745,0.976262211799622,452.8909
HARS22_chips,77,60,4,5,W19026-15,99.956,0.544330239295959,452.8909
HARS22_chips,84,60,4,5,W19026-15,99.711,0.432563930749893,452.8909
HARS22_chips,96,60,4,5,W19026-15,99.036,0.31353372335434,452.8909
HARS22_chips,105,60,4,5,W19026-15,97.344,0.225209459662437,452.8909
HARS22_chips,0,61,5,5,W19MSU2-8,0,0,687.96365
HARS22_chips,28,61,5,5,W19MSU2-8,0,0,687.96365
HARS22_chips,42,61,5,5,W19MSU2-8,18.428,0.0110316416248679,687.96365
HARS22_chips,50,61,5,5,W19MSU2-8,48.851,0.125592768192291,687.96365
HARS22_chips,62,61,5,5,W19MSU2-8,82.401,0.844723641872406,687.96365
HARS22_chips,77,61,5,5,W19MSU2-8,99.661,0.54544073343277,687.96365
HARS22_chips,84,61,5,5,W19MSU2-8,100.048,0.451990634202957,687.96365
HARS22_chips,96,61,5,5,W19MSU2-8,99.959,0.314532279968262,687.96365
HARS22_chips,105,61,5,5,W19MSU2-8,99.226,0.205452784895897,687.96365
HARS22_chips,0,62,6,5,W19024-22,0,0,465.19055
HARS22_chips,28,62,6,5,W19024-22,0,0,465.19055
HARS22_chips,42,62,6,5,W19024-22,21.492,0.0234709307551384,465.19055
HARS22_chips,50,62,6,5,W19024-22,56.49,0.16397450864315,465.19055
HARS22_chips,62,62,6,5,W19024-22,75.545,0.964752495288849,465.19055
HARS22_chips,77,62,6,5,W19024-22,99.996,0.618688941001892,465.19055
HARS22_chips,84,62,6,5,W19024-22,100.02,0.54217791557312,465.19055
HARS22_chips,96,62,6,5,W19024-22,98.275,0.412120819091797,465.19055
HARS22_chips,105,62,6,5,W19024-22,90.854,0.29415237903595,465.19055
HARS22_chips,0,63,7,5,W19027-55,0,0,773.19
HARS22_chips,28,63,7,5,W19027-55,0,0,773.19
HARS22_chips,42,63,7,5,W19027-55,18.24,0.0145118338987231,773.19
HARS22_chips,50,63,7,5,W19027-55,53.65,0.150260597467422,773.19
HARS22_chips,62,63,7,5,W19027-55,91.137,1.10934543609619,773.19
HARS22_chips,77,63,7,5,W19027-55,99.96,0.73394650220871,773.19
HARS22_chips,84,63,7,5,W19027-55,100.016,0.661982715129852,773.19
HARS22_chips,96,63,7,5,W19027-55,99.797,0.532472133636475,773.19
HARS22_chips,105,63,7,5,W19027-55,97.143,0.40171030163765,773.19
HARS22_chips,0,64,8,5,W17043-37,0,0,529.3145
HARS22_chips,28,64,8,5,W17043-37,0,0,529.3145
HARS22_chips,42,64,8,5,W17043-37,24.85,0.0108691547065973,529.3145
HARS22_chips,50,64,8,5,W17043-37,54.626,0.134574443101883,529.3145
HARS22_chips,62,64,8,5,W17043-37,88.517,0.984850227832794,529.3145
HARS22_chips,77,64,8,5,W17043-37,99.964,0.657478511333466,529.3145
HARS22_chips,84,64,8,5,W17043-37,100.004,0.551243603229523,529.3145
HARS22_chips,96,64,8,5,W17043-37,99.111,0.384476155042648,529.3145
HARS22_chips,105,64,8,5,W17043-37,97.078,0.266276061534882,529.3145
HARS22_chips,0,65,9,5,MSGG328-5,0,0,895.63595
HARS22_chips,28,65,9,5,MSGG328-5,0,0,895.63595
HARS22_chips,42,65,9,5,MSGG328-5,24.654,0.0156221343204379,895.63595
HARS22_chips,50,65,9,5,MSGG328-5,61.989,0.194888517260551,895.63595
HARS22_chips,62,65,9,5,MSGG328-5,96.679,1.02375555038452,895.63595
HARS22_chips,77,65,9,5,MSGG328-5,99.96,0.63008052110672,895.63595
HARS22_chips,84,65,9,5,MSGG328-5,100.004,0.573206722736359,895.63595
HARS22_chips,96,65,9,5,MSGG328-5,99.578,0.352130472660065,895.63595
HARS22_chips,105,65,9,5,MSGG328-5,99.137,0.218847528100014,895.63595
HARS22_chips,0,66,10,5,W19026-16,0,0,743.50265
HARS22_chips,28,66,10,5,W19026-16,0,0,743.50265
HARS22_chips,42,66,10,5,W19026-16,22.523,0.00634212186560035,743.50265
HARS22_chips,50,66,10,5,W19026-16,59.327,0.121313832700253,743.50265
HARS22_chips,62,66,10,5,W19026-16,89.493,0.849919736385345,743.50265
HARS22_chips,77,66,10,5,W19026-16,99.843,0.522148847579956,743.50265
HARS22_chips,84,66,10,5,W19026-16,99.956,0.465791672468185,743.50265
HARS22_chips,96,66,10,5,W19026-16,99.884,0.346110969781876,743.50265
HARS22_chips,105,66,10,5,W19026-16,99.549,0.251153618097305,743.50265
HARS22_chips,0,67,11,5,ND14359ABC-3,0,0,431.02015
HARS22_chips,28,67,11,5,ND14359ABC-3,0,0,431.02015
HARS22_chips,42,67,11,5,ND14359ABC-3,5.496,-0.00658826576545835,431.02015
HARS22_chips,50,67,11,5,ND14359ABC-3,24.011,0.0315963998436928,431.02015
HARS22_chips,62,67,11,5,ND14359ABC-3,61.276,0.75582367181778,431.02015
HARS22_chips,77,67,11,5,ND14359ABC-3,99.758,0.510708570480347,431.02015
HARS22_chips,84,67,11,5,ND14359ABC-3,100.012,0.395763278007507,431.02015
HARS22_chips,96,67,11,5,ND14359ABC-3,98.077,0.258680373430252,431.02015
HARS22_chips,105,67,11,5,ND14359ABC-3,83.527,0.158584743738174,431.02015
HARS22_chips,0,68,12,5,W19024-20,0,0,563.6543
HARS22_chips,28,68,12,5,W19024-20,0,0,563.6543
HARS22_chips,42,68,12,5,W19024-20,19.608,0.0119165377691388,563.6543
HARS22_chips,50,68,12,5,W19024-20,49.167,0.143830955028534,563.6543
HARS22_chips,62,68,12,5,W19024-20,75.839,0.942370593547821,563.6543
HARS22_chips,77,68,12,5,W19024-20,99.992,0.535026907920837,563.6543
HARS22_chips,84,68,12,5,W19024-20,100.012,0.461296081542969,563.6543
HARS22_chips,96,68,12,5,W19024-20,99.123,0.326928377151489,563.6543
HARS22_chips,105,68,12,5,W19024-20,95.071,0.19880011677742,563.6543
HARS22_chips,0,69,13,5,MSGG384-2,0,0,460.30215
HARS22_chips,28,69,13,5,MSGG384-2,0,0,460.30215
HARS22_chips,42,69,13,5,MSGG384-2,12.454,0.0105126574635506,460.30215
HARS22_chips,50,69,13,5,MSGG384-2,41.88,0.0708015859127045,460.30215
HARS22_chips,62,69,13,5,MSGG384-2,71.49,0.909515380859375,460.30215
HARS22_chips,77,69,13,5,MSGG384-2,99.778,0.596976518630981,460.30215
HARS22_chips,84,69,13,5,MSGG384-2,99.96,0.460869520902634,460.30215
HARS22_chips,96,69,13,5,MSGG384-2,97.733,0.346301019191742,460.30215
HARS22_chips,105,69,13,5,MSGG384-2,98.198,0.256759256124496,460.30215
HARS22_chips,0,70,14,5,W19028-23,0,0,560.8229
HARS22_chips,28,70,14,5,W19028-23,0.156,0,560.8229
HARS22_chips,42,70,14,5,W19028-23,36.206,0.0514519140124321,560.8229
HARS22_chips,50,70,14,5,W19028-23,78.281,0.266835659742355,560.8229
HARS22_chips,62,70,14,5,W19028-23,95.318,0.967852771282196,560.8229
HARS22_chips,77,70,14,5,W19028-23,99.927,0.632691442966461,560.8229
HARS22_chips,84,70,14,5,W19028-23,100,0.561035215854645,560.8229
HARS22_chips,96,70,14,5,W19028-23,99.946,0.444346159696579,560.8229
HARS22_chips,105,70,14,5,W19028-23,99.972,0.355675965547562,560.8229
HARS22_chips,0,71,14,6,MSGG169-2,0,0,471.8032
HARS22_chips,28,71,14,6,MSGG169-2,0,0,471.8032
HARS22_chips,42,71,14,6,MSGG169-2,1.866,-0.00273231766186655,471.8032
HARS22_chips,50,71,14,6,MSGG169-2,21.525,0.00722547713667154,471.8032
HARS22_chips,62,71,14,6,MSGG169-2,62.259,0.737525224685669,471.8032
HARS22_chips,77,71,14,6,MSGG169-2,99.891,0.658444166183472,471.8032
HARS22_chips,84,71,14,6,MSGG169-2,100.004,0.633973240852356,471.8032
HARS22_chips,96,71,14,6,MSGG169-2,100.017,0.559809148311615,471.8032
HARS22_chips,105,71,14,6,MSGG169-2,100,0.439836055040359,471.8032
HARS22_chips,0,72,13,6,Hodag,0,0,567.5626
HARS22_chips,28,72,13,6,Hodag,0,0,567.5626
HARS22_chips,42,72,13,6,Hodag,15.737,0.0156511440873146,567.5626
HARS22_chips,50,72,13,6,Hodag,53.938,0.137757793068886,567.5626
HARS22_chips,62,72,13,6,Hodag,92.632,1.0333776473999,567.5626
HARS22_chips,77,72,13,6,Hodag,99.944,0.700693011283875,567.5626
HARS22_chips,84,72,13,6,Hodag,100.012,0.626599490642548,567.5626
HARS22_chips,96,72,13,6,Hodag,99.992,0.46934512257576,567.5626
HARS22_chips,105,72,13,6,Hodag,99.109,0.355903744697571,567.5626
HARS22_chips,0,73,12,6,W19028-19,0,0,551.99595
HARS22_chips,28,73,12,6,W19028-19,0,0,551.99595
HARS22_chips,42,73,12,6,W19028-19,16.24,0.0137700447812676,551.99595
HARS22_chips,50,73,12,6,W19028-19,51.536,0.142594248056412,551.99595
HARS22_chips,62,73,12,6,W19028-19,93.311,1.17078590393066,551.99595
HARS22_chips,77,73,12,6,W19028-19,99.968,0.7745121717453,551.99595
HARS22_chips,84,73,12,6,W19028-19,99.992,0.552007138729095,551.99595
HARS22_chips,96,73,12,6,W19028-19,99.644,0.384056836366653,551.99595
HARS22_chips,105,73,12,6,W19028-19,95.321,0.297083854675293,551.99595
HARS22_chips,0,74,11,6,W19027-53,0,0,635.8792
HARS22_chips,28,74,11,6,W19027-53,0.02,0,635.8792
HARS22_chips,42,74,11,6,W19027-53,27.801,0.0354154780507088,635.8792
HARS22_chips,50,74,11,6,W19027-53,66.009,0.229315921664238,635.8792
HARS22_chips,62,74,11,6,W19027-53,97.92,1.05380272865295,635.8792
HARS22_chips,77,74,11,6,W19027-53,99.996,0.724785208702087,635.8792
HARS22_chips,84,74,11,6,W19027-53,100.016,0.533948957920074,635.8792
HARS22_chips,96,74,11,6,W19027-53,99.942,0.334687650203705,635.8792
HARS22_chips,105,74,11,6,W19027-53,97.522,0.272363990545273,635.8792
HARS22_chips,0,75,10,6,MSGG409-3,0,0,666.6011
HARS22_chips,28,75,10,6,MSGG409-3,0,0,666.6011
HARS22_chips,42,75,10,6,MSGG409-3,24.7,0.0223397798836231,666.6011
HARS22_chips,50,75,10,6,MSGG409-3,66.471,0.184654787182808,666.6011
HARS22_chips,62,75,10,6,MSGG409-3,86.866,1.01409482955933,666.6011
HARS22_chips,77,75,10,6,MSGG409-3,99.988,0.707204520702362,666.6011
HARS22_chips,84,75,10,6,MSGG409-3,100.028,0.608145475387573,666.6011
HARS22_chips,96,75,10,6,MSGG409-3,99.694,0.372033476829529,666.6011
HARS22_chips,105,75,10,6,MSGG409-3,98.235,0.31453812122345,666.6011
HARS22_chips,0,76,9,6,W16219-8,0,0,499.5848
HARS22_chips,28,76,9,6,W16219-8,0,0,499.5848
HARS22_chips,42,76,9,6,W16219-8,7.173,-0.00661869393661618,499.5848
HARS22_chips,50,76,9,6,W16219-8,47.313,0.114730499684811,499.5848
HARS22_chips,62,76,9,6,W16219-8,90.385,1.09298145771027,499.5848
HARS22_chips,77,76,9,6,W16219-8,99.827,0.766024887561798,499.5848
HARS22_chips,84,76,9,6,W16219-8,99.747,0.647132456302643,499.5848
HARS22_chips,96,76,9,6,W16219-8,99.996,0.45553132891655,499.5848
HARS22_chips,105,76,9,6,W16219-8,99.996,0.392301857471466,499.5848
HARS22_chips,0,77,8,6,W19022-3,0,0,499.2339
HARS22_chips,28,77,8,6,W19022-3,0,0,499.2339
HARS22_chips,42,77,8,6,W19022-3,24.091,0.021468672901392,499.2339
HARS22_chips,50,77,8,6,W19022-3,58.916,0.152900949120522,499.2339
HARS22_chips,62,77,8,6,W19022-3,84.808,0.997106611728668,499.2339
HARS22_chips,77,77,8,6,W19022-3,99.96,0.713022589683533,499.2339
HARS22_chips,84,77,8,6,W19022-3,99.992,0.611599802970886,499.2339
HARS22_chips,96,77,8,6,W19022-3,99.785,0.393100410699844,499.2339
HARS22_chips,105,77,8,6,W19022-3,98.948,0.313227862119675,499.2339
HARS22_chips,0,78,7,6,W17039-31,0,0,588.7497
HARS22_chips,28,78,7,6,W17039-31,0,0,588.7497
HARS22_chips,42,78,7,6,W17039-31,16.034,0.0129222115501761,588.7497
HARS22_chips,50,78,7,6,W17039-31,52.058,0.151476845145226,588.7497
HARS22_chips,62,78,7,6,W17039-31,93.543,1.17000305652618,588.7497
HARS22_chips,77,78,7,6,W17039-31,99.919,0.741753578186035,588.7497
HARS22_chips,84,78,7,6,W17039-31,99.402,0.590434014797211,588.7497
HARS22_chips,96,78,7,6,W17039-31,99.818,0.44394263625145,588.7497
HARS22_chips,105,78,7,6,W17039-31,99.327,0.332528531551361,588.7497
HARS22_chips,0,79,6,6,W17060-9,0,0,573.40085
HARS22_chips,28,79,6,6,W17060-9,0,0,573.40085
HARS22_chips,42,79,6,6,W17060-9,18.088,0.0239888951182365,573.40085
HARS22_chips,50,79,6,6,W17060-9,55.252,0.187358111143112,573.40085
HARS22_chips,62,79,6,6,W17060-9,87.514,1.08809471130371,573.40085
HARS22_chips,77,79,6,6,W17060-9,99.927,0.747889280319214,573.40085
HARS22_chips,84,79,6,6,W17060-9,99.755,0.512094140052795,573.40085
HARS22_chips,96,79,6,6,W17060-9,99.607,0.389267921447754,573.40085
HARS22_chips,105,79,6,6,W17060-9,99.351,0.309472382068634,573.40085
HARS22_chips,0,80,5,6,W19005-7,0,0,509.1922
HARS22_chips,28,80,5,6,W19005-7,0,0,509.1922
HARS22_chips,42,80,5,6,W19005-7,31.243,0.0394617095589638,509.1922
HARS22_chips,50,80,5,6,W19005-7,73.477,0.234355077147484,509.1922
HARS22_chips,62,80,5,6,W19005-7,95.381,1.03712558746338,509.1922
HARS22_chips,77,80,5,6,W19005-7,99.927,0.59258234500885,509.1922
HARS22_chips,84,80,5,6,W19005-7,100,0.449747085571289,509.1922
HARS22_chips,96,80,5,6,W19005-7,99.301,0.319053888320923,509.1922
HARS22_chips,105,80,5,6,W19005-7,82.754,0.208770155906677,509.1922
HARS22_chips,0,81,4,6,MSGG195-1,0,0,621.05065
HARS22_chips,28,81,4,6,MSGG195-1,0,0,621.05065
HARS22_chips,42,81,4,6,MSGG195-1,32.385,0.0384859628975391,621.05065
HARS22_chips,50,81,4,6,MSGG195-1,76.39,0.236156105995178,621.05065
HARS22_chips,62,81,4,6,MSGG195-1,97.814,1.09975385665894,621.05065
HARS22_chips,77,81,4,6,MSGG195-1,99.935,0.525482475757599,621.05065
HARS22_chips,84,81,4,6,MSGG195-1,100.004,0.383367300033569,621.05065
HARS22_chips,96,81,4,6,MSGG195-1,98.689,0.240596175193787,621.05065
HARS22_chips,105,81,4,6,MSGG195-1,90.51,0.152704983949661,621.05065
HARS22_chips,0,82,3,6,W19027-19,0,0,352.80575
HARS22_chips,28,82,3,6,W19027-19,0,0,352.80575
HARS22_chips,42,82,3,6,W19027-19,22.477,0.0593684874475002,352.80575
HARS22_chips,50,82,3,6,W19027-19,61.327,0.204524397850037,352.80575
