trial,year,loc,DAP,Plot,Row,Range,gid,Canopy,GLI
HARS20_chips,2020,HARS,92,138,12,10,W17047-10,100,0.315102577209473
HARS20_chips,2020,HARS,100,138,12,10,W17047-10,100,0.246576264500618
HARS20_chips,2020,HARS,0,139,13,10,W17037-19,0,0
HARS20_chips,2020,HARS,29,139,13,10,W17037-19,0,-0.00416499515995383
HARS20_chips,2020,HARS,36,139,13,10,W17037-19,5.056,0.00410640751942992
HARS20_chips,2020,HARS,42,139,13,10,W17037-19,38.591,0.102390646934509
HARS20_chips,2020,HARS,56,139,13,10,W17037-19,93.066,0.312071263790131
HARS20_chips,2020,HARS,76,139,13,10,W17037-19,100,0.372010827064514
HARS20_chips,2020,HARS,92,139,13,10,W17037-19,100,0.293475955724716
HARS20_chips,2020,HARS,100,139,13,10,W17037-19,100,0.185215398669243
HARS20_chips,2020,HARS,0,14,14,1,W17067-27,0,0
HARS20_chips,2020,HARS,29,14,14,1,W17067-27,0,0.00220414181239903
HARS20_chips,2020,HARS,36,14,14,1,W17067-27,0.576,-0.00761391781270504
HARS20_chips,2020,HARS,42,14,14,1,W17067-27,15.866,0.0377562902867794
HARS20_chips,2020,HARS,56,14,14,1,W17067-27,66.389,0.23199537396431
HARS20_chips,2020,HARS,76,14,14,1,W17067-27,99.546,0.391889184713364
HARS20_chips,2020,HARS,92,14,14,1,W17067-27,99.74,0.350416719913483
HARS20_chips,2020,HARS,100,14,14,1,W17067-27,99.74,0.313151776790619
HARS20_chips,2020,HARS,0,140,14,10,W17052-18,0,0
HARS20_chips,2020,HARS,29,140,14,10,W17052-18,0,-0.0048906453885138
HARS20_chips,2020,HARS,36,140,14,10,W17052-18,0.517,-0.0158504787832499
HARS20_chips,2020,HARS,42,140,14,10,W17052-18,16.785,0.0396630689501762
HARS20_chips,2020,HARS,56,140,14,10,W17052-18,64.249,0.210570007562637
HARS20_chips,2020,HARS,76,140,14,10,W17052-18,98.2,0.337480336427689
HARS20_chips,2020,HARS,92,140,14,10,W17052-18,99.863,0.31126344203949
HARS20_chips,2020,HARS,100,140,14,10,W17052-18,99.863,0.220894396305084
HARS20_chips,2020,HARS,0,141,1,11,W17065-20,0,0
HARS20_chips,2020,HARS,29,141,1,11,W17065-20,0,-0.00233621336519718
HARS20_chips,2020,HARS,36,141,1,11,W17065-20,5.552,0.00719119096174836
HARS20_chips,2020,HARS,42,141,1,11,W17065-20,29.637,0.0709420889616013
HARS20_chips,2020,HARS,56,141,1,11,W17065-20,77.779,0.23421373963356
HARS20_chips,2020,HARS,76,141,1,11,W17065-20,99.909,0.36015248298645
HARS20_chips,2020,HARS,92,141,1,11,W17065-20,99.909,0.28643935918808
HARS20_chips,2020,HARS,100,141,1,11,W17065-20,99.909,0.188460633158684
HARS20_chips,2020,HARS,0,142,2,11,W17037-75,0,0
HARS20_chips,2020,HARS,29,142,2,11,W17037-75,0,-0.00433176849037409
HARS20_chips,2020,HARS,36,142,2,11,W17037-75,0,-0.0129195591434836
HARS20_chips,2020,HARS,42,142,2,11,W17037-75,15.837,0.0366405323147774
HARS20_chips,2020,HARS,56,142,2,11,W17037-75,70.838,0.222046568989754
HARS20_chips,2020,HARS,76,142,2,11,W17037-75,89.056,0.288936704397202
HARS20_chips,2020,HARS,92,142,2,11,W17037-75,89.056,0.26500403881073
HARS20_chips,2020,HARS,100,142,2,11,W17037-75,89.056,0.208458185195923
HARS20_chips,2020,HARS,0,143,3,11,W17AF6686-6,0,0
HARS20_chips,2020,HARS,29,143,3,11,W17AF6686-6,0,-0.00168453122023493
HARS20_chips,2020,HARS,36,143,3,11,W17AF6686-6,0.845,-0.00404939241707325
HARS20_chips,2020,HARS,42,143,3,11,W17AF6686-6,17.835,0.04504519328475
HARS20_chips,2020,HARS,56,143,3,11,W17AF6686-6,71.531,0.234272077679634
HARS20_chips,2020,HARS,76,143,3,11,W17AF6686-6,99.977,0.373999834060669
HARS20_chips,2020,HARS,92,143,3,11,W17AF6686-6,99.977,0.316226065158844
HARS20_chips,2020,HARS,100,143,3,11,W17AF6686-6,99.977,0.237578108906746
HARS20_chips,2020,HARS,0,144,4,11,W17067-26,0,0
HARS20_chips,2020,HARS,29,144,4,11,W17067-26,0,-0.0026308405213058
HARS20_chips,2020,HARS,36,144,4,11,W17067-26,0.51,-0.00769392447546124
HARS20_chips,2020,HARS,42,144,4,11,W17067-26,21.641,0.0529642663896084
HARS20_chips,2020,HARS,56,144,4,11,W17067-26,77.125,0.247135788202286
HARS20_chips,2020,HARS,76,144,4,11,W17067-26,100,0.349298566579819
HARS20_chips,2020,HARS,92,144,4,11,W17067-26,100,0.271840393543243
HARS20_chips,2020,HARS,100,144,4,11,W17067-26,100,0.191746354103088
HARS20_chips,2020,HARS,0,145,5,11,W17047-6,0,0
HARS20_chips,2020,HARS,29,145,5,11,W17047-6,0,-0.0031907819211483
HARS20_chips,2020,HARS,36,145,5,11,W17047-6,6.606,0.010141221806407
HARS20_chips,2020,HARS,42,145,5,11,W17047-6,32.721,0.0876882821321487
HARS20_chips,2020,HARS,56,145,5,11,W17047-6,82.244,0.270700752735138
HARS20_chips,2020,HARS,76,145,5,11,W17047-6,100,0.362552791833878
HARS20_chips,2020,HARS,92,145,5,11,W17047-6,100.021,0.32243537902832
HARS20_chips,2020,HARS,100,145,5,11,W17047-6,100.021,0.256313621997833
HARS20_chips,2020,HARS,0,146,6,11,W17062-26,0,0
HARS20_chips,2020,HARS,29,146,6,11,W17062-26,0,-0.00365769839845598
HARS20_chips,2020,HARS,36,146,6,11,W17062-26,9.296,0.0176668148487806
HARS20_chips,2020,HARS,42,146,6,11,W17062-26,33.763,0.0918507277965546
HARS20_chips,2020,HARS,56,146,6,11,W17062-26,88.644,0.289208948612213
HARS20_chips,2020,HARS,76,146,6,11,W17062-26,99.97,0.375681966543198
HARS20_chips,2020,HARS,92,146,6,11,W17062-26,99.97,0.306188195943832
HARS20_chips,2020,HARS,100,146,6,11,W17062-26,99.97,0.184195086359978
HARS20_chips,2020,HARS,0,147,7,11,W17062-17,0,0
HARS20_chips,2020,HARS,29,147,7,11,W17062-17,0,-0.00367204076610506
HARS20_chips,2020,HARS,36,147,7,11,W17062-17,4.849,0.00669573713093996
HARS20_chips,2020,HARS,42,147,7,11,W17062-17,29.493,0.0752298384904861
HARS20_chips,2020,HARS,56,147,7,11,W17062-17,82.93,0.271158397197723
HARS20_chips,2020,HARS,76,147,7,11,W17062-17,100,0.372427046298981
HARS20_chips,2020,HARS,92,147,7,11,W17062-17,100,0.263299942016602
HARS20_chips,2020,HARS,100,147,7,11,W17062-17,100,0.141364350914955
HARS20_chips,2020,HARS,0,148,8,11,W17065-11,0,0
HARS20_chips,2020,HARS,29,148,8,11,W17065-11,0,-0.00408727489411831
HARS20_chips,2020,HARS,36,148,8,11,W17065-11,1.952,-0.00577312242239714
HARS20_chips,2020,HARS,42,148,8,11,W17065-11,22.595,0.0558748915791512
HARS20_chips,2020,HARS,56,148,8,11,W17065-11,77.319,0.240297272801399
HARS20_chips,2020,HARS,76,148,8,11,W17065-11,100,0.345753252506256
HARS20_chips,2020,HARS,92,148,8,11,W17065-11,100.027,0.340606272220612
HARS20_chips,2020,HARS,100,148,8,11,W17065-11,100.027,0.302447468042374
HARS20_chips,2020,HARS,0,149,9,11,W17066-9,0,0
HARS20_chips,2020,HARS,29,149,9,11,W17066-9,0,-0.00387981673702598
HARS20_chips,2020,HARS,36,149,9,11,W17066-9,5.315,0.00688797188922763
HARS20_chips,2020,HARS,42,149,9,11,W17066-9,33.36,0.0885040983557701
HARS20_chips,2020,HARS,56,149,9,11,W17066-9,86.906,0.290653645992279
HARS20_chips,2020,HARS,76,149,9,11,W17066-9,100,0.373151987791061
HARS20_chips,2020,HARS,92,149,9,11,W17066-9,100,0.324709713459015
HARS20_chips,2020,HARS,100,149,9,11,W17066-9,100,0.256273835897446
HARS20_chips,2020,HARS,0,15,1,2,W17062-11,0,0
HARS20_chips,2020,HARS,29,15,1,2,W17062-11,0,0.00518091442063451
HARS20_chips,2020,HARS,36,15,1,2,W17062-11,0.43,-0.000382713158614933
HARS20_chips,2020,HARS,42,15,1,2,W17062-11,11.449,0.0229507237672806
HARS20_chips,2020,HARS,56,15,1,2,W17062-11,55.376,0.166062846779823
HARS20_chips,2020,HARS,76,15,1,2,W17062-11,98.98,0.341200828552246
HARS20_chips,2020,HARS,92,15,1,2,W17062-11,100.027,0.279952883720398
HARS20_chips,2020,HARS,100,15,1,2,W17062-11,100.027,0.202803641557693
HARS20_chips,2020,HARS,0,150,10,11,W17057-28,0,0
HARS20_chips,2020,HARS,29,150,10,11,W17057-28,0,-0.00410642102360725
HARS20_chips,2020,HARS,36,150,10,11,W17057-28,5.501,-0.0028461660258472
HARS20_chips,2020,HARS,42,150,10,11,W17057-28,29.01,0.0727097764611244
HARS20_chips,2020,HARS,56,150,10,11,W17057-28,70.064,0.216032788157463
HARS20_chips,2020,HARS,76,150,10,11,W17057-28,99.221,0.35693883895874
HARS20_chips,2020,HARS,92,150,10,11,W17057-28,99.221,0.229533314704895
HARS20_chips,2020,HARS,100,150,10,11,W17057-28,99.221,0.111982248723507
HARS20_chips,2020,HARS,0,151,11,11,W17044-14,0,0
HARS20_chips,2020,HARS,29,151,11,11,W17044-14,0,-0.00412646355107427
HARS20_chips,2020,HARS,36,151,11,11,W17044-14,0.524,-0.00996578484773636
HARS20_chips,2020,HARS,42,151,11,11,W17044-14,16.615,0.0390693508088589
HARS20_chips,2020,HARS,56,151,11,11,W17044-14,63.018,0.185616165399551
HARS20_chips,2020,HARS,76,151,11,11,W17044-14,99.902,0.345305681228638
HARS20_chips,2020,HARS,92,151,11,11,W17044-14,99.902,0.261123538017273
HARS20_chips,2020,HARS,100,151,11,11,W17044-14,99.902,0.182878315448761
HARS20_chips,2020,HARS,0,152,12,11,W17039-14,0,0
HARS20_chips,2020,HARS,29,152,12,11,W17039-14,0,-0.00547080766409636
HARS20_chips,2020,HARS,36,152,12,11,W17039-14,4.729,0.0026433237362653
HARS20_chips,2020,HARS,42,152,12,11,W17039-14,29.142,0.0749081000685692
HARS20_chips,2020,HARS,56,152,12,11,W17039-14,82.327,0.257637530565262
HARS20_chips,2020,HARS,76,152,12,11,W17039-14,99.184,0.331189572811127
HARS20_chips,2020,HARS,92,152,12,11,W17039-14,99.184,0.262734293937683
HARS20_chips,2020,HARS,100,152,12,11,W17039-14,99.184,0.180859923362732
HARS20_chips,2020,HARS,0,153,13,11,W17039-31,0,0
HARS20_chips,2020,HARS,29,153,13,11,W17039-31,0,-0.00375741929747164
HARS20_chips,2020,HARS,36,153,13,11,W17039-31,0.066,-0.010608565993607
HARS20_chips,2020,HARS,42,153,13,11,W17039-31,17.948,0.042124692350626
HARS20_chips,2020,HARS,56,153,13,11,W17039-31,75.802,0.251010835170746
HARS20_chips,2020,HARS,76,153,13,11,W17039-31,100,0.335683882236481
HARS20_chips,2020,HARS,92,153,13,11,W17039-31,100,0.263900309801102
HARS20_chips,2020,HARS,100,153,13,11,W17039-31,100,0.242830395698547
HARS20_chips,2020,HARS,0,154,14,11,W17064-8,0,0
HARS20_chips,2020,HARS,29,154,14,11,W17064-8,0,-0.0054226815700531
HARS20_chips,2020,HARS,36,154,14,11,W17064-8,0,-0.0189440324902534
HARS20_chips,2020,HARS,42,154,14,11,W17064-8,14.032,0.0284790508449078
HARS20_chips,2020,HARS,56,154,14,11,W17064-8,65.191,0.21807450056076
HARS20_chips,2020,HARS,76,154,14,11,W17064-8,100,0.359652429819107
HARS20_chips,2020,HARS,92,154,14,11,W17064-8,100.027,0.343333095312119
HARS20_chips,2020,HARS,100,154,14,11,W17064-8,100.027,0.317467778921127
HARS20_chips,2020,HARS,0,155,1,12,W17039-6,0,0
HARS20_chips,2020,HARS,29,155,1,12,W17039-6,0,-0.000880039180628955
HARS20_chips,2020,HARS,36,155,1,12,W17039-6,4.391,0.00442110234871507
HARS20_chips,2020,HARS,42,155,1,12,W17039-6,26.677,0.0658724009990692
HARS20_chips,2020,HARS,56,155,1,12,W17039-6,72.521,0.237006187438965
HARS20_chips,2020,HARS,76,155,1,12,W17039-6,100,0.358261615037918
HARS20_chips,2020,HARS,92,155,1,12,W17039-6,100,0.293908268213272
HARS20_chips,2020,HARS,100,155,1,12,W17039-6,100,0.191773533821106
HARS20_chips,2020,HARS,0,156,2,12,W17039-9,0,0
HARS20_chips,2020,HARS,29,156,2,12,W17039-9,0,-0.00550570711493492
HARS20_chips,2020,HARS,36,156,2,12,W17039-9,0,-0.0128263626247644
HARS20_chips,2020,HARS,42,156,2,12,W17039-9,15.825,0.0377643629908562
HARS20_chips,2020,HARS,56,156,2,12,W17039-9,73.611,0.222838178277016
HARS20_chips,2020,HARS,76,156,2,12,W17039-9,97.474,0.32202273607254
HARS20_chips,2020,HARS,92,156,2,12,W17039-9,97.474,0.273799866437912
HARS20_chips,2020,HARS,100,156,2,12,W17039-9,97.474,0.189664721488953
HARS20_chips,2020,HARS,0,157,3,12,W17046-3,0,0
HARS20_chips,2020,HARS,29,157,3,12,W17046-3,0,-0.00204225466586649
HARS20_chips,2020,HARS,36,157,3,12,W17046-3,3.008,0.00233055930584669
HARS20_chips,2020,HARS,42,157,3,12,W17046-3,26.86,0.0653984844684601
HARS20_chips,2020,HARS,56,157,3,12,W17046-3,81.373,0.277091771364212
HARS20_chips,2020,HARS,76,157,3,12,W17046-3,100,0.36956000328064
HARS20_chips,2020,HARS,92,157,3,12,W17046-3,100.007,0.322377949953079
HARS20_chips,2020,HARS,100,157,3,12,W17046-3,100.007,0.22427861392498
HARS20_chips,2020,HARS,0,158,4,12,W17066-30,0,0
HARS20_chips,2020,HARS,29,158,4,12,W17066-30,0,-0.003255506278947
HARS20_chips,2020,HARS,36,158,4,12,W17066-30,5.954,0.00430035265162587
HARS20_chips,2020,HARS,42,158,4,12,W17066-30,37.914,0.101325869560242
HARS20_chips,2020,HARS,56,158,4,12,W17066-30,92.729,0.315843343734741
HARS20_chips,2020,HARS,76,158,4,12,W17066-30,100,0.389761805534363
HARS20_chips,2020,HARS,92,158,4,12,W17066-30,100,0.32129642367363
HARS20_chips,2020,HARS,100,158,4,12,W17066-30,100,0.226184710860252
HARS20_chips,2020,HARS,0,159,5,12,W17037-65,0,0
HARS20_chips,2020,HARS,29,159,5,12,W17037-65,0,-0.00170266639906913
HARS20_chips,2020,HARS,36,159,5,12,W17037-65,7.088,0.0131110800430179
HARS20_chips,2020,HARS,42,159,5,12,W17037-65,33.212,0.0889016464352608
HARS20_chips,2020,HARS,56,159,5,12,W17037-65,86.674,0.283616751432419
HARS20_chips,2020,HARS,76,159,5,12,W17037-65,100,0.383848071098328
HARS20_chips,2020,HARS,92,159,5,12,W17037-65,100,0.306677550077438
HARS20_chips,2020,HARS,100,159,5,12,W17037-65,100,0.188171461224556
HARS20_chips,2020,HARS,0,16,2,2,W17AF6677-8,0,0
HARS20_chips,2020,HARS,29,16,2,2,W17AF6677-8,0,0.00102288729976863
HARS20_chips,2020,HARS,36,16,2,2,W17AF6677-8,7.879,0.00909991189837456
HARS20_chips,2020,HARS,42,16,2,2,W17AF6677-8,32.462,0.0797394886612892
HARS20_chips,2020,HARS,56,16,2,2,W17AF6677-8,83.526,0.298342406749725
HARS20_chips,2020,HARS,76,16,2,2,W17AF6677-8,100,0.381220102310181
HARS20_chips,2020,HARS,92,16,2,2,W17AF6677-8,100,0.285337865352631
HARS20_chips,2020,HARS,100,16,2,2,W17AF6677-8,100,0.149899542331696
HARS20_chips,2020,HARS,0,160,6,12,W17056-5,0,0
HARS20_chips,2020,HARS,29,160,6,12,W17056-5,0,-0.00247941981069744
HARS20_chips,2020,HARS,36,160,6,12,W17056-5,1.523,-0.00252077309414744
HARS20_chips,2020,HARS,42,160,6,12,W17056-5,27.757,0.0680343508720398
HARS20_chips,2020,HARS,56,160,6,12,W17056-5,83.407,0.27757453918457
HARS20_chips,2020,HARS,76,160,6,12,W17056-5,99.826,0.365314930677414
HARS20_chips,2020,HARS,92,160,6,12,W17056-5,99.826,0.242340132594109
HARS20_chips,2020,HARS,100,160,6,12,W17056-5,99.826,0.101382881402969
HARS20_chips,2020,HARS,0,161,7,12,W17041-3,0,0
HARS20_chips,2020,HARS,29,161,7,12,W17041-3,0,-0.00226892484351993
HARS20_chips,2020,HARS,36,161,7,12,W17041-3,0.335,-0.00668536173179746
HARS20_chips,2020,HARS,42,161,7,12,W17041-3,19.012,0.0453631952404976
HARS20_chips,2020,HARS,56,161,7,12,W17041-3,68.25,0.219224214553833
HARS20_chips,2020,HARS,76,161,7,12,W17041-3,100,0.371511489152908
HARS20_chips,2020,HARS,92,161,7,12,W17041-3,100,0.253761351108551
HARS20_chips,2020,HARS,100,161,7,12,W17041-3,100,0.113203786313534
HARS20_chips,2020,HARS,0,162,8,12,W17053-18,0,0
HARS20_chips,2020,HARS,29,162,8,12,W17053-18,0,-0.00382613623514771
HARS20_chips,2020,HARS,36,162,8,12,W17053-18,0.889,-0.00787430815398693
HARS20_chips,2020,HARS,42,162,8,12,W17053-18,22.996,0.0556392557919025
HARS20_chips,2020,HARS,56,162,8,12,W17053-18,84.754,0.295877903699875
HARS20_chips,2020,HARS,76,162,8,12,W17053-18,100,0.384054094552994
HARS20_chips,2020,HARS,92,162,8,12,W17053-18,100.041,0.325436949729919
HARS20_chips,2020,HARS,100,162,8,12,W17053-18,100.041,0.21281710267067
HARS20_chips,2020,HARS,0,163,9,12,W17046-2,0,0
HARS20_chips,2020,HARS,29,163,9,12,W17046-2,0,-0.0034572712611407
HARS20_chips,2020,HARS,36,163,9,12,W17046-2,2.679,-0.000696803908795118
HARS20_chips,2020,HARS,42,163,9,12,W17046-2,24.724,0.0600531511008739
HARS20_chips,2020,HARS,56,163,9,12,W17046-2,76.243,0.254335880279541
HARS20_chips,2020,HARS,76,163,9,12,W17046-2,100,0.385901302099228
HARS20_chips,2020,HARS,92,163,9,12,W17046-2,100,0.286277890205383
HARS20_chips,2020,HARS,100,163,9,12,W17046-2,100,0.157039791345596
HARS20_chips,2020,HARS,0,164,10,12,W17044-5,0,0
HARS20_chips,2020,HARS,29,164,10,12,W17044-5,0,-0.00415941746905446
HARS20_chips,2020,HARS,36,164,10,12,W17044-5,8.054,0.00808884389698505
HARS20_chips,2020,HARS,42,164,10,12,W17044-5,31.946,0.0853448063135147
HARS20_chips,2020,HARS,56,164,10,12,W17044-5,76.909,0.250804722309113
HARS20_chips,2020,HARS,76,164,10,12,W17044-5,100,0.373699247837067
HARS20_chips,2020,HARS,92,164,10,12,W17044-5,100,0.299432158470154
HARS20_chips,2020,HARS,100,164,10,12,W17044-5,100,0.187810719013214
HARS20_chips,2020,HARS,0,165,11,12,W17044-13,0,0
HARS20_chips,2020,HARS,29,165,11,12,W17044-13,0,-0.0029246446210891
HARS20_chips,2020,HARS,36,165,11,12,W17044-13,0.073,-0.0104464525356889
HARS20_chips,2020,HARS,42,165,11,12,W17044-13,18.658,0.0436700321733952
HARS20_chips,2020,HARS,56,165,11,12,W17044-13,69.715,0.224221765995026
HARS20_chips,2020,HARS,76,165,11,12,W17044-13,99.305,0.354375511407852
HARS20_chips,2020,HARS,92,165,11,12,W17044-13,99.305,0.268100053071976
HARS20_chips,2020,HARS,100,165,11,12,W17044-13,99.305,0.190705627202988
HARS20_chips,2020,HARS,0,166,12,12,W17064-10,0,0
HARS20_chips,2020,HARS,29,166,12,12,W17064-10,0,-0.00353381945751607
HARS20_chips,2020,HARS,36,166,12,12,W17064-10,13.353,0.0268520954996347
HARS20_chips,2020,HARS,42,166,12,12,W17064-10,45.142,0.128766164183617
HARS20_chips,2020,HARS,56,166,12,12,W17064-10,92.516,0.302755117416382
HARS20_chips,2020,HARS,76,166,12,12,W17064-10,100,0.380479425191879
HARS20_chips,2020,HARS,92,166,12,12,W17064-10,100.007,0.333813458681107
HARS20_chips,2020,HARS,100,166,12,12,W17064-10,100.007,0.24265456199646
HARS20_chips,2020,HARS,0,167,13,12,W17039-12,0,0
HARS20_chips,2020,HARS,29,167,13,12,W17039-12,0,-0.0021962181199342
HARS20_chips,2020,HARS,36,167,13,12,W17039-12,0.809,-0.00621595606207848
HARS20_chips,2020,HARS,42,167,13,12,W17039-12,22.83,0.0550256557762623
HARS20_chips,2020,HARS,56,167,13,12,W17039-12,69.778,0.218380182981491
HARS20_chips,2020,HARS,76,167,13,12,W17039-12,100,0.356679081916809
HARS20_chips,2020,HARS,92,167,13,12,W17039-12,100,0.299277037382126
HARS20_chips,2020,HARS,100,167,13,12,W17039-12,100,0.266317784786224
HARS20_chips,2020,HARS,0,168,14,12,W17058-5,0,0
HARS20_chips,2020,HARS,29,168,14,12,W17058-5,0,-0.00297056883573532
HARS20_chips,2020,HARS,36,168,14,12,W17058-5,0,-0.015487271361053
HARS20_chips,2020,HARS,42,168,14,12,W17058-5,11.001,0.0262346342206001
HARS20_chips,2020,HARS,56,168,14,12,W17058-5,59.497,0.197867020964622
HARS20_chips,2020,HARS,76,168,14,12,W17058-5,99.69,0.344325631856918
HARS20_chips,2020,HARS,92,168,14,12,W17058-5,100,0.318013727664948
HARS20_chips,2020,HARS,100,168,14,12,W17058-5,100,0.260551124811172
HARS20_chips,2020,HARS,0,169,1,13,W17037-57,0,0
HARS20_chips,2020,HARS,29,169,1,13,W17037-57,0,-0.00203171861357987
HARS20_chips,2020,HARS,36,169,1,13,W17037-57,0.35,-0.00900875963270664
HARS20_chips,2020,HARS,42,169,1,13,W17037-57,13.135,0.0316285900771618
HARS20_chips,2020,HARS,56,169,1,13,W17037-57,63.259,0.183962866663933
HARS20_chips,2020,HARS,76,169,1,13,W17037-57,99.75,0.322361707687378
HARS20_chips,2020,HARS,92,169,1,13,W17037-57,99.75,0.224202439188957
HARS20_chips,2020,HARS,100,169,1,13,W17037-57,99.75,0.143691226840019
HARS20_chips,2020,HARS,0,17,3,2,W17044-25,0,0
HARS20_chips,2020,HARS,29,17,3,2,W17044-25,0,0.00377938011661172
HARS20_chips,2020,HARS,36,17,3,2,W17044-25,0.379,-0.00166179588995874
HARS20_chips,2020,HARS,42,17,3,2,W17044-25,15.297,0.0341647155582905
HARS20_chips,2020,HARS,56,17,3,2,W17044-25,64.4,0.209962248802185
HARS20_chips,2020,HARS,76,17,3,2,W17044-25,100,0.369261503219604
HARS20_chips,2020,HARS,92,17,3,2,W17044-25,100,0.308951944112778
HARS20_chips,2020,HARS,100,17,3,2,W17044-25,100,0.228506535291672
HARS20_chips,2020,HARS,0,170,2,13,W17037-28,0,0
HARS20_chips,2020,HARS,29,170,2,13,W17037-28,0,-0.00439073098823428
HARS20_chips,2020,HARS,36,170,2,13,W17037-28,0.058,-0.0137743139639497
HARS20_chips,2020,HARS,42,170,2,13,W17037-28,15.505,0.0309712626039982
HARS20_chips,2020,HARS,56,170,2,13,W17037-28,65.752,0.175918757915497
HARS20_chips,2020,HARS,76,170,2,13,W17037-28,99.947,0.346230208873749
HARS20_chips,2020,HARS,92,170,2,13,W17037-28,99.947,0.264099717140198
HARS20_chips,2020,HARS,100,170,2,13,W17037-28,99.947,0.199214190244675
HARS20_chips,2020,HARS,0,171,3,13,W17039-23,0,0
HARS20_chips,2020,HARS,29,171,3,13,W17039-23,0,-0.00206452677957714
HARS20_chips,2020,HARS,36,171,3,13,W17039-23,2.223,-0.00154525181278586
HARS20_chips,2020,HARS,42,171,3,13,W17039-23,23.723,0.056317824870348
HARS20_chips,2020,HARS,56,171,3,13,W17039-23,72.597,0.20242366194725
HARS20_chips,2020,HARS,76,171,3,13,W17039-23,100,0.358194828033447
HARS20_chips,2020,HARS,92,171,3,13,W17039-23,100,0.312255382537842
HARS20_chips,2020,HARS,100,171,3,13,W17039-23,100,0.266537994146347
HARS20_chips,2020,HARS,0,172,4,13,W17064-22,0,0
HARS20_chips,2020,HARS,29,172,4,13,W17064-22,0,-0.00468980055302382
HARS20_chips,2020,HARS,36,172,4,13,W17064-22,1.647,-0.0034570733550936
HARS20_chips,2020,HARS,42,172,4,13,W17064-22,28.492,0.0707297325134277
HARS20_chips,2020,HARS,56,172,4,13,W17064-22,91.066,0.275004774332047
HARS20_chips,2020,HARS,76,172,4,13,W17064-22,100,0.380493760108948
HARS20_chips,2020,HARS,92,172,4,13,W17064-22,100,0.291957288980484
HARS20_chips,2020,HARS,100,172,4,13,W17064-22,100,0.173706486821175
HARS20_chips,2020,HARS,0,173,5,13,W17063-8,0,0
HARS20_chips,2020,HARS,29,173,5,13,W17063-8,0,-0.00261287041939795
HARS20_chips,2020,HARS,36,173,5,13,W17063-8,10.855,0.020975548774004
HARS20_chips,2020,HARS,42,173,5,13,W17063-8,41.886,0.11660211533308
HARS20_chips,2020,HARS,56,173,5,13,W17063-8,96.077,0.300022572278976
HARS20_chips,2020,HARS,76,173,5,13,W17063-8,100,0.375895738601685
HARS20_chips,2020,HARS,92,173,5,13,W17063-8,100,0.352607816457748
HARS20_chips,2020,HARS,100,173,5,13,W17063-8,100,0.299738109111786
HARS20_chips,2020,HARS,0,174,6,13,W17047-16,0,0
HARS20_chips,2020,HARS,29,174,6,13,W17047-16,0,-0.00373733439482749
HARS20_chips,2020,HARS,36,174,6,13,W17047-16,0.488,-0.00787241943180561
HARS20_chips,2020,HARS,42,174,6,13,W17047-16,19.223,0.0485177338123322
HARS20_chips,2020,HARS,56,174,6,13,W17047-16,70.322,0.229028031229973
HARS20_chips,2020,HARS,76,174,6,13,W17047-16,98.927,0.347836703062057
HARS20_chips,2020,HARS,92,174,6,13,W17047-16,98.927,0.307070642709732
HARS20_chips,2020,HARS,100,174,6,13,W17047-16,98.927,0.276373416185379
HARS20_chips,2020,HARS,0,175,7,13,W17053-14,0,0
HARS20_chips,2020,HARS,29,175,7,13,W17053-14,0,-0.00204593385569751
HARS20_chips,2020,HARS,36,175,7,13,W17053-14,2.185,-0.00128166750073433
HARS20_chips,2020,HARS,42,175,7,13,W17053-14,23.806,0.0602268688380718
HARS20_chips,2020,HARS,56,175,7,13,W17053-14,57.592,0.183975502848625
HARS20_chips,2020,HARS,76,175,7,13,W17053-14,99.94,0.360951691865921
HARS20_chips,2020,HARS,92,175,7,13,W17053-14,100.014,0.327732890844345
HARS20_chips,2020,HARS,100,175,7,13,W17053-14,100.014,0.267568498849869
HARS20_chips,2020,HARS,0,176,8,13,W17039-26,0,0
HARS20_chips,2020,HARS,29,176,8,13,W17039-26,0,-0.00336963450536132
HARS20_chips,2020,HARS,36,176,8,13,W17039-26,0.546,-0.00936615373939276
HARS20_chips,2020,HARS,42,176,8,13,W17039-26,20.283,0.0505421198904514
HARS20_chips,2020,HARS,56,176,8,13,W17039-26,80.258,0.257992327213287
HARS20_chips,2020,HARS,76,176,8,13,W17039-26,100,0.361094802618027
HARS20_chips,2020,HARS,92,176,8,13,W17039-26,100,0.306375712156296
HARS20_chips,2020,HARS,100,176,8,13,W17039-26,100,0.201494798064232
HARS20_chips,2020,HARS,0,177,9,13,W17043-21,0,0
HARS20_chips,2020,HARS,29,177,9,13,W17043-21,0,-0.00390421948395669
HARS20_chips,2020,HARS,36,177,9,13,W17043-21,2.366,-0.00279230414889753
HARS20_chips,2020,HARS,42,177,9,13,W17043-21,22.781,0.0541896335780621
HARS20_chips,2020,HARS,56,177,9,13,W17043-21,68.128,0.229951068758965
HARS20_chips,2020,HARS,76,177,9,13,W17043-21,99.698,0.351481348276138
HARS20_chips,2020,HARS,92,177,9,13,W17043-21,99.698,0.28180792927742
HARS20_chips,2020,HARS,100,177,9,13,W17043-21,99.698,0.224386736750603
HARS20_chips,2020,HARS,0,178,10,13,W17042-3,0,0
HARS20_chips,2020,HARS,29,178,10,13,W17042-3,0,-0.0049913777038455
